Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1983-11-01,10.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1983-12-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-01-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-02-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-03-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-04-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-05-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-06-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-07-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-08-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-09-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-10-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-11-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1984-12-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-01-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-02-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-03-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-04-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-05-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-06-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-07-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-08-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-09-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-10-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-11-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1985-12-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-01-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-02-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-03-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-04-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-05-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-06-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-07-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-08-01,20.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-09-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-10-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-11-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1986-12-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-01-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-02-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-03-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-04-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-05-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-06-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-07-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-08-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-09-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-10-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-11-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1987-12-01,23.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-01-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-02-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-03-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-04-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-05-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-06-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-07-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-08-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-09-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-10-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-11-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1988-12-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-01-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-02-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-03-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-04-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-05-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-06-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-07-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-08-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-09-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-10-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-11-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1989-12-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-01-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-02-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-03-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-04-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-05-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-06-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-07-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-08-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-09-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-10-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-11-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1990-12-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-01-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-02-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-03-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-04-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-05-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-06-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-07-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-08-01,32
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-09-01,32
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-10-01,28
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-11-01,25
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1991-12-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-01-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-02-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-03-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-04-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-05-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-06-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-07-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-08-01,23
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-09-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-10-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-11-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1992-12-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-01-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-02-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-03-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-04-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-05-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-06-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-07-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-08-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-09-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-10-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-11-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1993-12-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-01-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-02-01,30
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-03-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-04-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-05-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-06-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-07-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-08-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-09-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-10-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-11-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1994-12-01,35
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-01-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-02-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-03-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-04-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-05-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-06-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-07-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-08-01,39
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-09-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-10-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-11-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1995-12-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-01-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-02-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-03-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-04-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-05-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-06-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-07-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-08-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-09-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-10-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-11-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1996-12-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-01-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-02-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-03-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-04-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-05-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-06-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-07-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-08-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-09-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-10-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-11-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1997-12-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-01-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-02-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-03-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-04-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-05-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-06-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-07-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-08-01,45
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-09-01,42
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-10-01,42
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-11-01,37
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1998-12-01,37
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-01-01,32
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-02-01,32
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-03-01,32
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-04-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-05-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-06-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-07-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-08-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-09-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-10-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-11-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,1999-12-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-01-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-02-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-03-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-04-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-05-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-06-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-07-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-08-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-09-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-10-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-11-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2000-12-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-01-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-02-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-03-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-04-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-05-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-06-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-07-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-08-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-09-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-10-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-11-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2001-12-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-01-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-02-01,27
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-03-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-04-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-05-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-06-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-07-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-08-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-09-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-10-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-11-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2002-12-01,24.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-01-01,25.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-02-01,25.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-03-01,27.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-04-01,27.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-05-01,27.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-06-01,27.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-07-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-08-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-09-01,26
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-10-01,24
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-11-01,24
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2003-12-01,21.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-01-01,21.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-02-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-03-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-04-01,20
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-05-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-06-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-07-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-08-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-09-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-10-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-11-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2004-12-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-01-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-02-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-03-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-04-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-05-01,16.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-06-01,16.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-07-01,16.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-08-01,16.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-09-01,15.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-10-01,15.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-11-01,15.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2005-12-01,15.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-01-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-02-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-03-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-04-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-05-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-06-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-07-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-08-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-09-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-10-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-11-01,14.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2006-12-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-01-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-02-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-03-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-04-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-05-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-06-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-07-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-08-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-09-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-10-01,12.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-11-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2007-12-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-01-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-02-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-03-01,14.3
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-04-01,14.3
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-05-01,16
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-06-01,16
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-07-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-08-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-09-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-10-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-11-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2008-12-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-01-01,17
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-02-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-03-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-04-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-05-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-06-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-07-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-08-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-09-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-10-01,18.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-11-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2009-12-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-01-01,18
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-02-01,16
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-03-01,16
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-04-01,15
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-05-01,15
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-06-01,15
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-07-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-08-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-09-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-10-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-11-01,13.5
Ghana,Interest Rate,Bank of Ghana,%,,Monthly,GHA,2010-12-01,13.5
